data_prevista;data_entrega;valor_frete;UF_origem;UF_destino;transportadora;tipo_veiculo;status_entrega;dias_atraso
2025-04-09;2025-04-09;1441.25;PR;BA;FreteCerto;3/4;entregue;0
2025-03-24;2025-03-24;3761.78;BA;MS;CargaJá;VUC;entregue;0
2025-03-24;2025-03-24;3421.04;GO;MG;CargaJá;Carreta;entregue;0
2025-03-23;2025-03-23;3886.53;PR;GO;FreteCerto;Carreta;entregue;0
2025-04-23;2025-04-25;972.44;MS;SC;TransRápido;VUC;entregue;2
2025-03-23;2025-03-23;2966.12;SP;PE;LogMais;3/4;entregue;0
2025-02-24;2025-02-23;3191.89;SC;RJ;TransRápido;Carreta;adiantada;-1
2025-02-27;2025-03-02;3987.28;PE;BA;CargaJá;3/4;entregue;3
2025-03-10;2025-03-10;2612.84;SC;SP;CargaJá;VUC;entregue;0
2025-04-17;2025-04-18;2922.92;MG;SP;FreteCerto;3/4;entregue;1
2025-03-14;2025-03-17;893.56;RJ;SP;CargaJá;VUC;entregue;3
2025-03-15;2025-03-18;3097.63;PR;ES;CargaJá;Truck;entregue;3
2025-04-21;2025-04-21;3784.95;SC;MS;TransRápido;Carreta;entregue;0
2025-04-04;2025-04-03;1892.95;ES;MG;FreteCerto;VUC;adiantada;-1
2025-04-20;2025-04-19;3038.26;ES;GO;TransRápido;Carreta;adiantada;-1
2025-03-03;2025-03-03;2779.74;BA;MS;LogMais;Truck;entregue;0
2025-04-14;2025-04-16;1258.16;SC;PE;TransRápido;Truck;entregue;2
2025-03-11;2025-03-11;1433.27;MG;RS;TransRápido;3/4;entregue;0
2025-04-05;2025-04-04;1232.61;RJ;MG;LogMais;Truck;adiantada;-1
2025-04-21;2025-04-24;925.94;PR;MS;TransRápido;Truck;entregue;3
2025-04-07;2025-04-07;3943.31;MG;SC;CargaJá;VUC;entregue;0
2025-03-10;2025-03-10;1096.08;MG;RJ;TransRápido;VUC;entregue;0
2025-04-14;2025-04-16;863.49;ES;SC;TransRápido;Carreta;entregue;2
2025-04-24;2025-04-24;2928.36;BA;SC;TransRápido;Carreta;entregue;0
2025-04-19;2025-04-19;2968.88;RS;PR;FreteCerto;Truck;entregue;0
2025-02-26;2025-02-26;1413.42;RJ;RS;FreteCerto;3/4;entregue;0
2025-03-13;2025-03-13;3547.34;MT;GO;TransRápido;Carreta;entregue;0
2025-03-05;2025-03-05;1814.53;MG;SC;FreteCerto;Carreta;entregue;0
2025-04-16;2025-04-15;2567.12;RJ;MS;LogMais;VUC;adiantada;-1
2025-03-24;2025-03-24;2028.05;MG;PR;TransRápido;3/4;entregue;0
2025-03-02;2025-03-02;3016.98;MS;SP;LogMais;Truck;entregue;0
2025-03-11;2025-03-11;1364.27;GO;PE;FreteCerto;Truck;entregue;0
2025-04-23;2025-04-23;1735.97;SC;GO;TransRápido;Carreta;entregue;0
2025-03-04;2025-03-04;2456.01;MT;PR;LogMais;Carreta;entregue;0
2025-03-07;2025-03-10;2025.42;SP;PR;FreteCerto;Truck;entregue;3
2025-03-21;2025-03-21;1061.52;MT;RS;TransRápido;Carreta;entregue;0
2025-04-04;2025-04-03;1192.15;SC;SP;TransRápido;VUC;adiantada;-1
2025-03-06;2025-03-09;1570.49;BA;SC;TransRápido;Truck;entregue;3
2025-03-09;2025-03-09;3166.14;BA;RJ;LogMais;3/4;entregue;0
2025-03-21;2025-03-24;3965.83;BA;SC;FreteCerto;Carreta;entregue;3
2025-03-21;2025-03-21;1046.02;ES;BA;LogMais;Truck;entregue;0
2025-03-23;2025-03-23;2283.41;RJ;SP;LogMais;VUC;entregue;0
2025-04-07;2025-04-07;2297.18;BA;ES;FreteCerto;Carreta;entregue;0
2025-03-31;2025-03-31;2462.66;MT;MS;TransRápido;Carreta;entregue;0
2025-03-29;2025-03-31;3477.76;BA;PE;TransRápido;3/4;entregue;2
2025-03-10;2025-03-10;1534.66;BA;RJ;TransRápido;Truck;entregue;0
2025-03-09;2025-03-09;1092.97;MS;RS;CargaJá;3/4;entregue;0
2025-04-05;2025-04-08;2334.56;BA;PE;CargaJá;3/4;entregue;3
2025-03-31;2025-03-30;940.91;RJ;BA;FreteCerto;VUC;adiantada;-1
2025-03-12;2025-03-11;1357.38;MG;GO;TransRápido;3/4;adiantada;-1
2025-02-24;2025-02-24;3400.93;ES;GO;FreteCerto;Carreta;entregue;0
2025-03-24;2025-03-23;3402.46;SP;MS;CargaJá;Truck;adiantada;-1
2025-04-11;2025-04-14;1942.86;RJ;GO;CargaJá;Carreta;entregue;3
2025-04-17;2025-04-19;1338.01;MT;MG;CargaJá;Carreta;entregue;2
2025-03-27;2025-03-29;2631.26;RS;SC;TransRápido;Truck;entregue;2
2025-04-17;2025-04-18;1273.59;PE;MG;LogMais;Carreta;entregue;1
2025-04-09;2025-04-10;2898.05;ES;PE;FreteCerto;Truck;entregue;1
2025-02-27;2025-02-27;1383.77;ES;MT;LogMais;Carreta;entregue;0
2025-04-13;2025-04-12;964.42;ES;SC;CargaJá;3/4;adiantada;-1
2025-04-16;2025-04-19;852.81;SC;SP;LogMais;Carreta;entregue;3
2025-03-31;2025-04-02;2904.12;MG;PE;CargaJá;VUC;entregue;2
2025-04-24;2025-04-24;3507.85;ES;PE;CargaJá;3/4;entregue;0
2025-03-15;2025-03-17;1683.53;SP;SC;CargaJá;Truck;entregue;2
2025-04-13;2025-04-16;3915.49;SP;SC;LogMais;VUC;entregue;3
2025-03-30;2025-04-01;1313.17;MT;GO;CargaJá;3/4;entregue;2
2025-04-02;2025-04-02;3148.07;RJ;MS;LogMais;Carreta;entregue;0
2025-02-25;2025-02-25;3887.53;RJ;ES;CargaJá;Carreta;entregue;0
2025-03-09;2025-03-09;2076.32;PE;MS;TransRápido;VUC;entregue;0
2025-03-21;2025-03-23;1691.7;PE;RS;CargaJá;3/4;entregue;2
2025-03-27;2025-03-27;1898.34;MS;MG;TransRápido;Truck;entregue;0
2025-04-19;2025-04-22;2135.83;BA;PR;TransRápido;Carreta;entregue;3
2025-02-26;2025-02-27;2821.41;MT;PE;TransRápido;Carreta;entregue;1
2025-04-09;2025-04-12;818.43;SP;RS;TransRápido;Truck;entregue;3
2025-04-12;2025-04-14;3804.25;PE;PR;LogMais;Carreta;entregue;2
2025-03-27;2025-03-30;3641.91;MS;GO;LogMais;Carreta;entregue;3
2025-02-24;2025-02-26;1837.51;PE;PR;CargaJá;3/4;entregue;2
2025-04-11;2025-04-12;3902.65;RJ;MS;TransRápido;3/4;entregue;1
2025-03-16;2025-03-15;811.64;PE;RJ;LogMais;Truck;adiantada;-1
2025-03-18;2025-03-18;2362.24;ES;SC;LogMais;Carreta;entregue;0
2025-02-24;2025-02-27;1800.54;MT;BA;CargaJá;VUC;entregue;3
2025-02-26;2025-03-01;2044.98;GO;PE;CargaJá;VUC;entregue;3
2025-03-02;2025-03-04;3470.49;PR;MS;LogMais;VUC;entregue;2
2025-03-01;2025-03-01;1016.58;PE;MG;FreteCerto;Carreta;entregue;0
2025-04-15;2025-04-15;870.19;RJ;SP;LogMais;Carreta;entregue;0
2025-03-25;2025-03-27;2821.23;BA;GO;FreteCerto;VUC;entregue;2
2025-04-21;2025-04-22;2703.21;RJ;PR;CargaJá;Carreta;entregue;1
2025-02-28;2025-03-02;3866.1;RJ;MS;LogMais;Carreta;entregue;2
2025-04-21;2025-04-23;2178.16;PE;SP;CargaJá;VUC;entregue;2
2025-04-15;2025-04-15;2953.36;BA;PE;LogMais;Carreta;entregue;0
2025-04-23;2025-04-23;2780.99;MS;PR;CargaJá;Truck;entregue;0
2025-03-03;2025-03-02;2788.54;ES;GO;LogMais;VUC;adiantada;-1
2025-03-01;2025-03-02;1199.27;BA;MS;TransRápido;VUC;entregue;1
2025-03-24;2025-03-24;2769.66;ES;MS;FreteCerto;Truck;entregue;0
2025-02-25;2025-02-24;2833.47;ES;RS;TransRápido;3/4;adiantada;-1
2025-03-28;2025-03-28;923.53;PE;PR;TransRápido;3/4;entregue;0
2025-03-03;2025-03-03;3898.75;RJ;SP;FreteCerto;3/4;entregue;0
2025-03-31;2025-04-01;3230.8;MG;PR;CargaJá;3/4;entregue;1
2025-03-24;2025-03-27;3846.38;ES;SP;CargaJá;3/4;entregue;3
2025-04-22;2025-04-25;1621.37;RS;ES;TransRápido;3/4;entregue;3
2025-04-22;2025-04-25;1561.56;SP;RJ;LogMais;VUC;entregue;3
2025-03-03;2025-03-02;1916.47;GO;SP;TransRápido;VUC;adiantada;-1
2025-03-22;2025-03-22;3096.0;MS;PE;TransRápido;Carreta;entregue;0
2025-04-06;2025-04-06;1543.73;ES;MT;FreteCerto;Truck;entregue;0
2025-04-11;2025-04-11;843.13;PR;RJ;TransRápido;Carreta;entregue;0
2025-03-14;2025-03-17;3394.45;PE;RJ;CargaJá;VUC;entregue;3
2025-04-18;2025-04-17;1201.49;PE;PR;TransRápido;Carreta;adiantada;-1
2025-03-09;2025-03-10;3589.04;MS;RS;CargaJá;3/4;entregue;1
2025-04-15;2025-04-15;3971.16;RS;PR;TransRápido;VUC;entregue;0
2025-03-28;2025-03-28;3256.06;RS;ES;LogMais;VUC;entregue;0
2025-04-03;2025-04-03;2571.38;RJ;GO;LogMais;VUC;entregue;0
2025-03-16;2025-03-19;1109.14;ES;RS;CargaJá;3/4;entregue;3
2025-04-24;2025-04-27;3012.84;ES;MT;CargaJá;Carreta;entregue;3
2025-04-18;2025-04-18;2518.18;SC;BA;TransRápido;VUC;entregue;0
2025-03-21;2025-03-22;3522.34;SC;RS;TransRápido;Carreta;entregue;1
2025-04-04;2025-04-03;3401.92;PE;SC;CargaJá;Truck;adiantada;-1
2025-03-08;2025-03-11;3166.64;MG;MS;TransRápido;3/4;entregue;3
2025-03-29;2025-03-29;1305.16;MG;PR;FreteCerto;Truck;entregue;0
2025-03-04;2025-03-06;1233.05;BA;ES;FreteCerto;Carreta;entregue;2
2025-04-12;2025-04-12;1168.44;MT;BA;LogMais;Truck;entregue;0
2025-04-22;2025-04-24;3291.64;RJ;ES;TransRápido;3/4;entregue;2
2025-03-03;2025-03-03;1796.47;MT;ES;TransRápido;Truck;entregue;0
2025-03-08;2025-03-08;1579.29;PR;RJ;FreteCerto;Truck;entregue;0
2025-04-04;2025-04-05;1631.44;MS;GO;TransRápido;Truck;entregue;1
2025-03-01;2025-03-01;2558.29;GO;PE;CargaJá;Truck;entregue;0
2025-03-14;2025-03-13;1837.27;MS;RJ;TransRápido;Truck;adiantada;-1
2025-04-22;2025-04-24;1835.71;BA;MS;LogMais;Carreta;entregue;2
2025-04-09;2025-04-09;2142.12;BA;PR;CargaJá;Carreta;entregue;0
2025-02-24;2025-02-23;1682.68;SP;RJ;LogMais;Carreta;adiantada;-1
2025-03-12;2025-03-12;1690.63;BA;MT;FreteCerto;Truck;entregue;0
2025-03-12;2025-03-11;914.48;RS;RJ;FreteCerto;3/4;adiantada;-1
2025-04-12;2025-04-12;956.05;GO;MS;CargaJá;3/4;entregue;0
2025-04-23;2025-04-23;1681.78;GO;RJ;TransRápido;Carreta;entregue;0
2025-03-07;2025-03-10;852.42;SC;BA;TransRápido;Truck;entregue;3
2025-03-22;2025-03-22;1557.04;SC;PE;TransRápido;Truck;entregue;0
2025-03-31;2025-03-30;836.34;GO;SP;TransRápido;Carreta;adiantada;-1
2025-04-16;2025-04-16;3398.18;RJ;MG;FreteCerto;Carreta;entregue;0
2025-02-24;2025-02-27;2424.64;MT;MG;LogMais;3/4;entregue;3
2025-03-15;2025-03-15;1284.86;MS;GO;TransRápido;Truck;entregue;0
2025-04-24;2025-04-25;3945.76;SC;PR;FreteCerto;Truck;entregue;1
2025-03-07;2025-03-06;1564.05;MS;GO;TransRápido;3/4;adiantada;-1
2025-03-19;2025-03-20;1142.47;GO;PR;CargaJá;VUC;entregue;1
2025-04-23;2025-04-22;2580.27;PR;ES;FreteCerto;Carreta;adiantada;-1
2025-03-16;2025-03-16;3440.14;PR;MS;FreteCerto;VUC;entregue;0
2025-04-23;2025-04-24;1531.31;PR;RS;FreteCerto;Carreta;entregue;1
2025-03-25;2025-03-25;1974.9;ES;RS;CargaJá;3/4;entregue;0
2025-03-18;2025-03-18;1565.07;RJ;MT;FreteCerto;Carreta;entregue;0
2025-02-24;2025-02-26;2369.81;SP;GO;CargaJá;Carreta;entregue;2
2025-03-26;2025-03-29;2007.78;ES;RJ;TransRápido;3/4;entregue;3
2025-04-14;2025-04-16;1778.37;MT;PR;FreteCerto;VUC;entregue;2
2025-03-08;2025-03-08;3328.42;GO;ES;TransRápido;Carreta;entregue;0
2025-03-24;2025-03-24;3358.07;ES;MT;LogMais;3/4;entregue;0
2025-04-06;2025-04-07;2497.3;RS;SP;TransRápido;Truck;entregue;1
2025-04-22;2025-04-25;1431.21;MG;ES;LogMais;Carreta;entregue;3
2025-02-25;2025-02-26;3021.87;GO;SP;TransRápido;Carreta;entregue;1
2025-03-30;2025-04-01;1378.03;RS;BA;FreteCerto;3/4;entregue;2
2025-03-01;2025-02-28;2112.0;BA;PR;LogMais;Carreta;adiantada;-1
2025-03-31;2025-03-31;971.28;MG;MT;FreteCerto;Truck;entregue;0
2025-03-29;2025-03-29;1354.33;SP;ES;CargaJá;Carreta;entregue;0
2025-03-12;2025-03-12;3237.05;SC;RJ;FreteCerto;3/4;entregue;0
2025-04-22;2025-04-22;2886.27;MG;PR;FreteCerto;Truck;entregue;0
2025-03-12;2025-03-13;3700.14;MS;GO;TransRápido;VUC;entregue;1
2025-04-22;2025-04-25;2026.07;PR;MG;TransRápido;Truck;entregue;3
2025-03-28;2025-03-30;3115.37;RS;MS;TransRápido;VUC;entregue;2
2025-03-05;2025-03-05;3217.27;PR;RJ;FreteCerto;3/4;entregue;0
2025-04-11;2025-04-14;3217.22;PE;SC;CargaJá;Truck;entregue;3
2025-02-26;2025-03-01;1133.93;SC;RS;CargaJá;3/4;entregue;3
2025-04-11;2025-04-13;3591.0;BA;RS;TransRápido;3/4;entregue;2
2025-03-20;2025-03-22;3248.82;MG;MT;CargaJá;Carreta;entregue;2
2025-03-24;2025-03-27;1549.44;MT;SP;CargaJá;Carreta;entregue;3
2025-03-16;2025-03-18;1889.88;MG;MS;LogMais;Truck;entregue;2
2025-03-04;2025-03-05;1969.68;SC;BA;CargaJá;VUC;entregue;1
2025-03-17;2025-03-17;3009.87;RS;SC;CargaJá;VUC;entregue;0
2025-03-17;2025-03-19;3693.42;MS;RJ;FreteCerto;VUC;entregue;2
2025-04-07;2025-04-08;2607.78;MT;SC;LogMais;VUC;entregue;1
2025-03-16;2025-03-16;2930.66;RJ;SP;CargaJá;VUC;entregue;0
2025-04-03;2025-04-03;3393.22;MG;ES;TransRápido;3/4;entregue;0
2025-03-07;2025-03-07;1803.73;RJ;PE;TransRápido;VUC;entregue;0
2025-03-13;2025-03-13;2594.41;MT;PR;LogMais;Carreta;entregue;0
2025-04-04;2025-04-04;2601.72;ES;RJ;CargaJá;3/4;entregue;0
2025-03-24;2025-03-23;1816.59;BA;ES;TransRápido;VUC;adiantada;-1
2025-03-18;2025-03-20;1732.71;SP;MT;LogMais;Carreta;entregue;2
2025-02-28;2025-03-01;3135.06;PR;MT;CargaJá;Carreta;entregue;1
2025-04-23;2025-04-26;2689.64;BA;GO;TransRápido;VUC;entregue;3
2025-03-21;2025-03-20;1010.1;PR;SP;LogMais;3/4;adiantada;-1
2025-03-26;2025-03-29;1157.93;MG;PR;TransRápido;Carreta;entregue;3
2025-03-30;2025-03-31;3099.18;SC;PR;CargaJá;Truck;entregue;1
2025-03-02;2025-03-02;1575.35;PR;RS;TransRápido;3/4;entregue;0
2025-03-24;2025-03-27;2799.9;GO;RS;TransRápido;3/4;entregue;3
2025-04-19;2025-04-19;1467.46;RS;BA;TransRápido;Truck;entregue;0
2025-03-09;2025-03-11;872.41;RJ;MG;CargaJá;VUC;entregue;2
2025-03-30;2025-03-29;1792.17;ES;MT;FreteCerto;VUC;adiantada;-1
2025-02-28;2025-02-28;2126.75;RS;SP;LogMais;Carreta;entregue;0
2025-04-06;2025-04-08;2675.96;MG;ES;CargaJá;Truck;entregue;2
2025-03-18;2025-03-21;2859.44;MT;BA;CargaJá;VUC;entregue;3
2025-04-22;2025-04-22;2786.96;ES;BA;CargaJá;VUC;entregue;0
2025-03-30;2025-04-01;3456.12;GO;RS;CargaJá;VUC;entregue;2
2025-02-28;2025-02-28;2730.29;RS;PE;FreteCerto;Carreta;entregue;0
2025-03-23;2025-03-23;3056.34;RS;BA;LogMais;Truck;entregue;0
2025-03-01;2025-03-04;3383.33;PR;GO;FreteCerto;VUC;entregue;3
2025-03-10;2025-03-10;913.13;ES;PR;LogMais;3/4;entregue;0
2025-03-07;2025-03-08;2712.54;MG;MS;LogMais;Carreta;entregue;1
2025-02-26;2025-03-01;1327.45;BA;SC;CargaJá;Carreta;entregue;3
2025-04-24;2025-04-24;2042.23;PR;PE;FreteCerto;Truck;entregue;0
2025-03-24;2025-03-24;1984.7;PE;MG;LogMais;VUC;entregue;0
2025-04-15;2025-04-14;1362.39;ES;SP;FreteCerto;Truck;adiantada;-1
2025-02-24;2025-02-27;1638.48;MT;MS;FreteCerto;VUC;entregue;3
2025-02-27;2025-03-02;890.03;MT;SP;TransRápido;Truck;entregue;3
2025-04-05;2025-04-05;2158.85;MG;MS;CargaJá;VUC;entregue;0
2025-03-30;2025-03-30;3571.06;GO;MS;TransRápido;Truck;entregue;0
2025-04-04;2025-04-06;1305.61;RJ;SP;FreteCerto;3/4;entregue;2
2025-04-04;2025-04-07;1727.48;RJ;SP;LogMais;VUC;entregue;3
2025-03-09;2025-03-09;1811.07;MT;SC;TransRápido;VUC;entregue;0
2025-03-06;2025-03-07;2071.39;MG;SP;TransRápido;Truck;entregue;1
2025-03-20;2025-03-20;3062.39;MG;MS;LogMais;3/4;entregue;0
2025-04-11;2025-04-12;3487.4;SC;RS;FreteCerto;3/4;entregue;1
2025-04-24;2025-04-24;2001.23;PR;SP;TransRápido;Carreta;entregue;0
2025-03-15;2025-03-17;1782.78;GO;MS;LogMais;Carreta;entregue;2
2025-02-25;2025-02-25;2436.0;RJ;ES;CargaJá;Truck;entregue;0
2025-03-10;2025-03-12;2527.13;SP;RS;LogMais;Truck;entregue;2
2025-03-12;2025-03-12;2051.24;MT;GO;LogMais;Truck;entregue;0
2025-03-01;2025-03-01;2181.22;PR;MG;CargaJá;Carreta;entregue;0
2025-02-26;2025-02-25;2733.06;PE;MS;CargaJá;VUC;adiantada;-1
2025-04-12;2025-04-15;1398.49;RS;ES;FreteCerto;VUC;entregue;3
2025-04-18;2025-04-18;3379.97;RJ;BA;LogMais;3/4;entregue;0
2025-02-27;2025-03-02;1448.72;SP;RS;TransRápido;Truck;entregue;3
2025-03-07;2025-03-09;2628.31;MT;RJ;TransRápido;Carreta;entregue;2
2025-04-16;2025-04-16;1746.43;PR;MT;TransRápido;Truck;entregue;0
2025-03-31;2025-03-31;3664.29;MT;ES;LogMais;Truck;entregue;0
2025-03-27;2025-03-27;2510.97;MS;RJ;LogMais;Carreta;entregue;0
2025-03-16;2025-03-16;2279.23;PR;MT;LogMais;Truck;entregue;0
2025-04-18;2025-04-17;3439.69;SC;PE;CargaJá;Truck;adiantada;-1
2025-03-05;2025-03-05;2183.0;BA;PE;CargaJá;VUC;entregue;0
2025-04-18;2025-04-17;3418.46;SC;ES;LogMais;VUC;adiantada;-1
2025-02-28;2025-02-28;1370.82;BA;MT;TransRápido;VUC;entregue;0
2025-03-01;2025-03-03;3461.94;MT;ES;CargaJá;3/4;entregue;2
2025-03-27;2025-03-27;3270.15;RJ;PR;TransRápido;Truck;entregue;0
2025-03-25;2025-03-25;2764.65;PE;PR;CargaJá;VUC;entregue;0
2025-04-06;2025-04-05;2596.68;SP;PE;LogMais;Truck;adiantada;-1
2025-04-09;2025-04-11;3641.96;SC;MG;LogMais;Carreta;entregue;2
2025-03-10;2025-03-10;2570.01;MG;ES;CargaJá;Truck;entregue;0
2025-03-28;2025-03-31;1954.69;MS;GO;LogMais;VUC;entregue;3
2025-03-06;2025-03-07;1769.43;RJ;MT;CargaJá;Truck;entregue;1
2025-03-13;2025-03-13;957.66;SP;ES;CargaJá;VUC;entregue;0
2025-04-06;2025-04-07;3024.66;GO;SP;TransRápido;Carreta;entregue;1
2025-04-15;2025-04-15;2323.52;MT;SC;TransRápido;3/4;entregue;0
2025-04-07;2025-04-08;2237.06;RS;GO;FreteCerto;3/4;entregue;1
2025-03-15;2025-03-17;3416.7;MT;PE;CargaJá;Truck;entregue;2
2025-03-12;2025-03-12;3662.96;SC;PE;CargaJá;Truck;entregue;0
2025-03-23;2025-03-25;872.06;ES;MG;CargaJá;Carreta;entregue;2
2025-03-13;2025-03-12;3305.92;ES;MS;FreteCerto;Truck;adiantada;-1
2025-03-31;2025-03-31;1004.95;RJ;MS;FreteCerto;Carreta;entregue;0
2025-03-04;2025-03-06;3134.0;MT;MS;FreteCerto;Truck;entregue;2
2025-04-05;2025-04-05;1120.34;MG;GO;FreteCerto;Truck;entregue;0
2025-02-26;2025-02-27;2578.5;SC;RJ;FreteCerto;3/4;entregue;1
2025-03-29;2025-03-31;2487.88;PR;SP;LogMais;VUC;entregue;2
2025-03-16;2025-03-16;2343.44;RS;GO;LogMais;Carreta;entregue;0
2025-02-24;2025-02-23;1702.1;PE;GO;CargaJá;3/4;adiantada;-1
2025-04-07;2025-04-06;2179.35;BA;RJ;LogMais;Truck;adiantada;-1
2025-04-01;2025-04-01;2646.91;PR;MG;LogMais;VUC;entregue;0
2025-04-16;2025-04-18;3359.83;PR;PE;CargaJá;Carreta;entregue;2
2025-04-19;2025-04-19;1523.74;MS;RS;LogMais;3/4;entregue;0
2025-03-04;2025-03-07;3897.35;SC;ES;LogMais;VUC;entregue;3
2025-03-11;2025-03-10;1742.43;PR;ES;CargaJá;3/4;adiantada;-1
2025-04-12;2025-04-12;2484.96;SC;MS;FreteCerto;3/4;entregue;0
2025-04-19;2025-04-19;1670.16;SC;ES;FreteCerto;Truck;entregue;0
2025-04-18;2025-04-18;1000.73;PR;SC;FreteCerto;Truck;entregue;0
2025-04-09;2025-04-09;1803.47;SP;BA;CargaJá;Carreta;entregue;0
2025-04-06;2025-04-06;3326.21;MG;MT;CargaJá;3/4;entregue;0
2025-04-22;2025-04-21;2827.55;RJ;PE;FreteCerto;VUC;adiantada;-1
2025-04-17;2025-04-20;3898.22;MG;BA;CargaJá;VUC;entregue;3
2025-03-15;2025-03-15;3443.83;PE;GO;FreteCerto;3/4;entregue;0
2025-03-06;2025-03-05;1610.78;MS;SP;FreteCerto;Carreta;adiantada;-1
2025-04-01;2025-04-04;3547.08;BA;MG;FreteCerto;3/4;entregue;3
2025-04-20;2025-04-20;2476.0;PR;SC;FreteCerto;Truck;entregue;0
2025-03-18;2025-03-17;3615.62;RS;PR;LogMais;Carreta;adiantada;-1
2025-04-01;2025-04-02;3365.91;SC;PR;TransRápido;3/4;entregue;1
2025-02-24;2025-02-23;1305.97;SP;RS;FreteCerto;VUC;adiantada;-1
2025-02-28;2025-02-28;2320.4;RJ;RS;CargaJá;VUC;entregue;0
2025-04-04;2025-04-03;1163.4;MS;PE;LogMais;Carreta;adiantada;-1
2025-04-13;2025-04-13;3276.86;PE;BA;LogMais;Carreta;entregue;0
2025-03-25;2025-03-24;1339.74;PE;ES;CargaJá;VUC;adiantada;-1
2025-02-24;2025-02-26;1443.12;PE;SP;TransRápido;3/4;entregue;2
2025-03-24;2025-03-27;2791.9;MG;MT;TransRápido;Carreta;entregue;3
2025-03-08;2025-03-08;1985.67;BA;MT;LogMais;VUC;entregue;0
2025-04-21;2025-04-23;3353.57;SC;MG;LogMais;VUC;entregue;2
2025-03-05;2025-03-05;3473.77;MG;SP;FreteCerto;Carreta;entregue;0
2025-03-14;2025-03-16;1795.31;MG;MS;LogMais;VUC;entregue;2
2025-04-11;2025-04-12;1476.18;MS;BA;TransRápido;3/4;entregue;1
2025-03-03;2025-03-06;839.39;MS;SC;TransRápido;3/4;entregue;3
2025-02-28;2025-02-28;1214.48;MT;RJ;LogMais;Truck;entregue;0
2025-03-30;2025-03-30;2272.49;RS;GO;CargaJá;VUC;entregue;0
2025-03-07;2025-03-08;3396.1;PR;RJ;TransRápido;3/4;entregue;1
2025-02-24;2025-02-25;3295.42;PE;MS;TransRápido;Carreta;entregue;1
2025-04-18;2025-04-18;3794.16;BA;SP;CargaJá;3/4;entregue;0
2025-02-25;2025-02-25;3654.88;BA;PE;FreteCerto;VUC;entregue;0
2025-03-17;2025-03-17;1443.96;SC;MG;LogMais;Truck;entregue;0
2025-03-04;2025-03-06;2048.81;BA;MT;FreteCerto;VUC;entregue;2
2025-02-27;2025-02-27;1280.43;MS;PR;CargaJá;VUC;entregue;0
2025-04-07;2025-04-09;1894.28;RJ;GO;FreteCerto;3/4;entregue;2
2025-03-04;2025-03-05;2748.32;SC;PE;LogMais;Carreta;entregue;1
2025-02-28;2025-02-28;3389.48;MT;GO;FreteCerto;3/4;entregue;0
2025-03-02;2025-03-02;1657.62;SC;MS;CargaJá;VUC;entregue;0
2025-04-13;2025-04-15;3494.9;SP;MT;TransRápido;3/4;entregue;2
2025-02-26;2025-03-01;3760.99;PR;MT;LogMais;Carreta;entregue;3
2025-03-14;2025-03-17;2655.93;RJ;ES;TransRápido;3/4;entregue;3
2025-04-05;2025-04-08;3812.33;RJ;MT;CargaJá;3/4;entregue;3
2025-03-31;2025-03-31;824.74;GO;RJ;CargaJá;Carreta;entregue;0
2025-04-12;2025-04-15;3301.5;SC;BA;CargaJá;Truck;entregue;3
2025-04-12;2025-04-12;2542.69;MG;MS;FreteCerto;VUC;entregue;0
2025-03-15;2025-03-15;804.63;GO;MS;FreteCerto;3/4;entregue;0
2025-03-23;2025-03-23;2660.4;RJ;SC;FreteCerto;Truck;entregue;0
2025-03-07;2025-03-07;1914.12;SP;MG;CargaJá;Truck;entregue;0
2025-04-23;2025-04-23;2307.73;PR;MG;LogMais;Carreta;entregue;0
2025-03-28;2025-03-28;1173.73;ES;RS;TransRápido;VUC;entregue;0
2025-04-22;2025-04-22;2522.86;RS;RJ;LogMais;Truck;entregue;0
2025-03-31;2025-04-02;1422.93;BA;SP;TransRápido;VUC;entregue;2
2025-04-24;2025-04-24;1004.57;SC;MG;TransRápido;3/4;entregue;0
2025-03-26;2025-03-28;2554.86;RJ;PR;FreteCerto;VUC;entregue;2
2025-03-09;2025-03-09;2100.48;ES;SP;LogMais;Truck;entregue;0
2025-03-23;2025-03-23;2090.77;RJ;MT;FreteCerto;Truck;entregue;0
2025-04-11;2025-04-10;2670.85;BA;SP;LogMais;Carreta;adiantada;-1
2025-03-22;2025-03-21;3808.1;GO;MG;TransRápido;3/4;adiantada;-1
2025-04-17;2025-04-19;2423.33;GO;ES;CargaJá;Truck;entregue;2
2025-04-12;2025-04-11;1085.69;BA;PR;CargaJá;3/4;adiantada;-1
2025-02-25;2025-02-25;2468.67;PR;BA;CargaJá;Truck;entregue;0
2025-03-21;2025-03-23;884.42;PE;SC;FreteCerto;VUC;entregue;2
2025-03-29;2025-03-29;3751.31;SC;RS;CargaJá;Truck;entregue;0
2025-04-18;2025-04-18;1866.18;MS;RS;TransRápido;Truck;entregue;0
2025-04-12;2025-04-12;3758.4;MS;GO;LogMais;Truck;entregue;0
2025-04-12;2025-04-12;836.68;GO;SC;LogMais;Truck;entregue;0
2025-03-05;2025-03-05;2052.27;MS;SC;FreteCerto;Carreta;entregue;0
2025-03-28;2025-03-28;1343.81;BA;RS;LogMais;VUC;entregue;0
2025-03-24;2025-03-26;3384.3;RJ;SC;CargaJá;VUC;entregue;2
2025-03-02;2025-03-02;1998.54;ES;GO;CargaJá;3/4;entregue;0
2025-03-06;2025-03-09;2710.53;SC;MG;FreteCerto;VUC;entregue;3
